item,title,rating,body
'B08SR3DVPS','Good','4.0 out of 5 stars','Good'
'B08SR3DVPS','Disbalanced Chair , Over Priced Item..','1.0 out of 5 stars',"This chair is disbalanced ... One of the leg is longer than the other one ... So no matter what you do you can't balance the chair ... Quality is okay but for the price, not satisfactory... Balance issue remains unsolved. You can find a better product at this price"
'B08SR3DVPS','Very good product but not fit for restaurant or cafe','4.0 out of 5 stars','Okay'
'B08SR3DVPS','There are rods with same size','2.0 out of 5 stars','Rod with same size and late delivery'
'B08SR3DVPS','Perfect for shower use too','5.0 out of 5 stars','Wanted to buy a shower chair for my aunt but didn’t want those big and heavy shower medic chairs that we have in our other tow bathrooms for my parents. Wanted something that looked cool a dnd did the job of draining the water. This fit the bill perfectly and looks super cool too. Light and easy to move and can be washed clean easily as well.'
'B08SR3DVPS',"Ikea, didn't expect this",'1.0 out of 5 stars','I was under the impression that I can blindy close my eyes and buy any thing from ikea. Received average product and surely manufacturing check not done at all.  Firstly had to spend a lot of time assembling it and after full assembly annoying to find average, non perfect parts and disassemble and re package to return.  Now I am worried that they may ship similar untested replacement which is defective again, god forbid.'
'B08SR3DVPS','The item is defective- leg is shorter','1.0 out of 5 stars','The item is looks good but one of the legs of the chair is shorter...so could you please replace the item'
'B08SR3DVPS','Nice chair','4.0 out of 5 stars','Nice looking chair, comfortable, with clean lines. Light and easy to carry too'
